266219601002647552	Nada mejor que empezar el dia con un #temblor #sismo ... better begin motion quiver geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	6	1	0	56	10	2	0
266596404695298050	Ascienden 52 los muertos y 1,2 millones de afectados por terremoto en Guatemala:      La cifra de muertos por el... http://t.co/YyCHBArU dead slain large_integer million composite_number integer geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography digit decimal_digit symbol dead slain	8	1	0	136	24	0	1
266257366536839168	RT @TWCBreaking: Sad news to report from #Guatemala - at least 8 confirmed dead, possibly more, by this morning's major earthquake. network RT_(TV_network) television_station autonomous_non-commercial_organization channel feeling sadness emotion psychache info news broadcasting communication inform describe support dead perhaps major earthquake Richter_scale graduated_table logarithmic_scale geology Earth energy Seismic_scale measure_(mathematics) Ordinalskala Intervallskala force science geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	7	3	0	131	21	1	1
268737718522114048	Aumenta a 44 el número de muertos por terremoto en Guatemala http://t.co/kvZBDaUq definite_quantity number Mathematical_object Body_count body cadaver death human_anatomy guitar body human_body geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	5	1	0	82	16	0	1
266444965184430080	RT @ansa_live: Terremoto in Guatemala: almeno 48 morti, 23 i dispersi: Presidente, bilancio potrebbe aggravarsi http://t.co/0hTFhXPv geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean at_any_rate change death biology faith being property process_(computing) event_(philosophy) philosophy laggard straggler head_of_state President_of_the_United_States president position statesman plan budget finance sales be_able_to turn worsen	8	0	0	132	19	0	1
269938224829456384	#Temblor♨ M 4.9, 223km NW of Saumlaki, Indonesia http://t.co/gKSGUBAP #Earthquake #Sismo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography NW_postcode_area geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	9	1	0	90	15	3	0
269887222076030976	#chile 67 km al O de Arica:  Preliminar: Si Magnitud: 3 Profundidad: 46 Km Hora cerca del Epicentro: 2012... http://t.co/JR5nimin #sismo South_American_country Chile nation country metric_linear_unit kilometre Unit_of_length Military_slang metric_system International_System_of_Units metric property magnitude mathematics degree depth metric_linear_unit kilometre Unit_of_length Military_slang unit_of_time hour unit close geographic_point epicenter	11	0	0	136	24	2	0
266301096341934080	Un sismo en Guatemala. De 7.4 grado.. Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean accolade academic_degree qualification diploma	3	0	0	37	8	0	1
266223371711295488	RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT American_Indian Mayan clan American-Indian_language phylum civilization move dance	7	2	0	77	11	1	1
266262009622978560	RT @MGORcolo9: Como mi #Guatemala no hay 2 a todo le buscan chiste -por eso ay qe chupar ay que chupar que el mundo se va a acabar haha  ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel exist search Punch_line_(ice_hockey) drink suck drink suck concern earth move surface finish	6	4	4	140	29	1	0
266225116524982274	RT @BillWixey: BREAKING: A 7.5-magnitude earthquake has hit off the coast of Guatemala, according to the U.S. Geological Survey. change_of_integrity break geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography impel hit hit_off shore coast landform area Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean jibe agree republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic Geological_survey United_States_Geological_Survey authority earth_science geology science Earth organization Geological_survey Survey_methodology	7	4	0	128	22	0	1
266290342167474176	“@FoxNews: Magnitude-7.4 earthquake strikes off coast of Guatemala, reportedly killing at least 15 http://t.co/ByGL3U8T” - praying for Guat. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography job_action strike Workplace_conflict shore coast landform area Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean reportedly kill commune pray Gueuche_noir	7	3	0	144	22	0	1
267846944821493761	#terremoto report M 4.7, offshore Guatemala: Monday, November 12, 2012 03:31:17 UTCSunday, November 11, 2012 09:... http://t.co/ve3Hshql V document report work work offshore Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean weekday Monday day_of_the_week month November Gregorian_calendar_month Ou_Nederlandse_maandname day November_12 month November Gregorian_calendar_month Ou_Nederlandse_maandname public_holiday Veterans_Day day Public_holidays_in_France Federal_holidays_in_the_United_States holiday	10	0	0	138	24	1	1
266256972284846080	RT @BBCBreaking: At least 8 people reported dead following earthquake off Pacific coast of Guatemala http://t.co/FT1pfqr2 group people social_group announce report dead move follow geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ocean Pacific_Ocean Earth coast Pacific_coast shore coast landform area Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	6	3	0	121	19	0	1
266239632998555648	Presidente Otto Pérez declares red alert in all of the country of #Guatemala.  Insivumeh removed the tsunami alert. http://t.co/peqm3GGH brand Presidente_(beer) last_name Otto_(surname) human Otto_Pérez_Molina politician officer say declare red alert red_alert preparation alert people nation country political_entity Political_division organization terminology Community_(Wales) authority Instituto_Nacional_de_Sismología,_Vulcanología,_Meteorología_e_Hidrología remove disaster tsunami wave natural_disaster System Tsunami_warning_system preparation alert	9	2	0	137	23	1	1
266221299712552960	Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde representation image Artifact_(error) pillage devastation then geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	5	1	0	90	15	1	1
271677439099428865	Situación en Navidad: autoridades no descartaron que pueda haber un temblor de mayor intensidad #sismo http://t.co/tFlYMcHp vía @soychilecl state state_of_affairs concept public_holiday Christmas feast_day holy_day_of_obligation quarter_day Christianity commemoration abbreviation polity regime governance declare count_out be_able_to be motion quiver greater magnitude intensity measure_(mathematics) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	8	1	0	141	23	1	0
270533623042670593	RT @amnestyitalia: #Guatemala: “Le ossa raccontano una storia” http://t.co/MxAZt9zJ #antropologia #giustizia @personedignita connective_tissue bone organ inform narrate humanities history bibliography abstract_object organization presentation social_science anthropology Scientific_study natural_virtue justice righteousness abstract_noun concept	5	5	0	128	15	3	0
271392582964236288	ALERTA #Sismo con Magnitud 1.4, 36km E en Lazy Mountain #Alaska disaster Alerta geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ratio order_of_magnitude number Level_of_measurement Geographical_feature Lazy_Mountain,_Alaska Census-designated_place American_state Alaska U.S._state	8	1	0	63	12	2	0
269125175759495168	RT @SanRomanMario: #Sismo de 6.38, epicentro en Guerrero geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geographic_point epicenter person warrior profession combat	6	0	0	56	9	1	0
272146240656003073	RT@Lupita_Fans: EN VIVO! Red carpet de @lupita_film con @DulceMaria en @festivalicaro ~» http://t.co/TP5bRiqi #Guatemala	0	0	0	121	17	1	0
268469396320686082	Únanse al fanpage del certamen #MissTeenUniverse #Guatemala http://t.co/PXwXYHd6 @TeenUniverseOfi	5	1	1	98	12	2	0
266278547767828481	100 personas desaparecidas y 15 muertos por sismo en Guatemala, es ciertoo??! :O being person causal_agency subjectivism subject human missing_person person missing dead slain Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	5	0	0	80	13	0	1
272490458779897856	flat skate sesh #skateboarding #skatelide #sky #sunset #Guatemala @guatephotos #xela . #life #weekend http://t.co/iJxhDSOT flat sports_equipment skate skate skateboard atmosphere sky astronomy sunset Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean existence life album Jumping_All_Over_the_World	17	2	0	122	16	8	0
266227876389584896	RT @CIMATCHILE: TERREMOTO : con magnitud de 7.5 con epicentro en la costa entre Chiapas y Guatemala. http://t.co/hPImPLUk geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ratio order_of_magnitude number Level_of_measurement geographic_point epicenter shore coast landform area flag Chiapas state_of_Mexico nation Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	8	0	0	121	21	0	1
266248667562905600	RT @CNNEE: El presidente de #Guatemala dice que hay alerta de tsunami, viviendas totalmente destruidas y evalúan posibles muertes network RT_(TV_network) television_station autonomous_non-commercial_organization channel head_of_state President_of_the_United_States president position statesman Presidente_de_Guatemala inform tell exist settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster house home abode housing settlement place completely wrecked possible change death biology faith being property process_(computing) event_(philosophy) philosophy	7	3	0	130	20	1	1
266282909848182784	Gente, o temblor da Guatemala e México foi forte? Chegando agora song Gente be now	4	2	0	65	12	0	1
266594970272690176	Guatemala hunt for quake missing http://t.co/FLmS3eQC #Caribbean #LatAm blood_sport hunting field_sport activity practice geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography want miss	4	1	0	71	11	2	1
269938728120745984	#Venezuela envió a #Guatemala 50 toneladas de alimentos http://t.co/idWu9T5B South_American_country Venezuela nation country transfer mail metric_weight_unit tonne unit_of_energy unit_of_mass unit solid food object body	6	1	0	77	12	2	0
266140274156240896	Posibles fechas de #MägodeOz: 8 de Febrero en #Guatemala. 14 de Marzo en #Chile (mismo día que Turisas...). 23 de Marzo en #Argentina. day date month February Gregorian_calendar_month Ou_Nederlandse_maandname Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean month March Gregorian_calendar_month South_American_country Chile nation country same unit_of_time day International_System_of_Units month March Gregorian_calendar_month country Argentina South_American_country nation	14	0	1	136	25	4	0
271938257703559168	#LatijnsAmerika - 8,3% van de latino's is ondervoed, zegt FAO. #Guatemala aan top met 30%. #Bolivia en #Paraguay volgen met rond 25%.	10	4	1	133	23	4	0
269552113959452672	Nose si pasar Navidad en #SanMarcos :/ public_holiday Christmas feast_day holy_day_of_obligation quarter_day Christianity commemoration abbreviation	2	1	0	38	6	1	0
270569413042921473	Empezó a moverse la semana =) ... bueno, a un mes del pronosticado fin del mundo... es cosa de esperar! #sismo be_active good period month unit_of_time state death destiny day_of_reckoning concern earth comprise attribute thing wish desire geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	8	2	0	111	19	1	0
267770407166300160	RT @NewEarthquake: Revised (6.2 -&gt; 6.5): 6.5 earthquake, 30km WSW of Champerico, Guatemala. Nov 11 16:15 at epicenter (49m ago, depth ... Magic:_The_Gathering 10th_Edition set magic geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography compass_point west_southwest cartography unit_of_angle settlement Champerico municipality month November Gregorian_calendar_month Ou_Nederlandse_maandname public_holiday Veterans_Day day Public_holidays_in_France Federal_holidays_in_the_United_States holiday geographic_point epicenter extent deepness	11	1	0	140	25	0	1
266281894834995201	RT @NewEarthquake: 5.0 earthquake, 41km SW of Champerico, Guatemala. Nov 7 13:55 at epicenter (33m ago, depth 35km). http://t.co/rCMaHauj geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography compass_point sou'-west settlement Champerico municipality Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean month November Gregorian_calendar_month Ou_Nederlandse_maandname day November_7 geographic_point epicenter extent deepness	11	1	0	137	24	0	1
267761129386807296	Amparalos y protegelos Señor, Amen. RT noticias24: ALERTA Un fuerte sismo de magnitud 6,2 sacude Guatemala (USGS) ruler master disaster Alerta strong property magnitude mathematics Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean Geological_survey United_States_Geological_Survey authority	10	1	0	114	19	0	1
266234029412605952	RT @TheWatchers_: Massive earthquake M 7.4 strikes Guatemala http://t.co/X19d1kuR geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography job_action strike Workplace_conflict	7	1	0	81	13	0	1
268954295637008385	RT @ActualidadRT: #Sismo de 6,3 grados estremece varias regiones de #Chile http://t.co/RCQ76GjN comune Grado,_Friuli-Venezia_Giulia excite thrill location part Administrative_divisions_of_Chile region_of_Chile administrative_division South_American_country Chile nation country	8	1	0	95	16	2	0
266418142576791552	Guatemala Suffers a Major Quake - Wall Street Journal: Wall Street JournalGuatemala Suffers a Major QuakeWall St... http://t.co/Jh9LuP1o Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean pain suffering experience commissioned_military_officer major field_officer geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography partition wall Structure street Wall_Street Financial_District newspaper The_Wall_Street_Journal company City Presse_écrite daily_newspaper magazine thoroughfare street architectural_structure state_highway piece_of_writing diary Service_record Literary_genre partition wall Structure street Wall_Street Financial_District thoroughfare street architectural_structure state_highway pain suffering experience commissioned_military_officer major field_officer	14	1	0	136	20	0	1
268399024275591169	State Farm Insurance in #SanMarcos, #TX - http://t.co/x1tpEtfs attribute state company State_Farm_Insurance Mutual_insurance company State_Farm_Insurance Mutual_insurance workplace farm building Rural_settlement area home protection insurance principle risk_management City San_Marcos,_Texas county_seat American_state Texas U.S._state expression	6	0	0	62	10	2	0
266682069155983361	Mañana a las 4:00 a pijear a Islas Salomon #Guatemala #FuerzaGuate #FuerzaSanMarcos @todosConGUATE album Mañana_(album) land island landform location place Geographical_feature composition archipelago Solomon_Islands island_nation Commonwealth_realm nation given_name Salomon last_name name	7	2	0	99	15	3	0
266289704603901953	BBC News - Strong earthquake off Guatemala http://t.co/LD7mbN6x company BBC Statutory_corporation corporation info news broadcasting communication earthquake Richter_scale graduated_table logarithmic_scale geology Earth energy Seismic_scale measure_(mathematics) Ordinalskala Intervallskala force science geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	5	0	0	63	10	0	1
266241893736804352	RT @BrujoBarbujo: Que feo, miren como quedo en SAN MARCOS, GUATEMALA después del sismo de 7.5 en la escala de Richter :( http://t.co/MSI ... chemical_compound Iron(II)_oxide iron_oxide look fit fit framework frame after criterion graduated_table earthquake Richter_scale graduated_table logarithmic_scale geology Earth energy Seismic_scale measure_(mathematics) Ordinalskala Intervallskala force science last_name Richter_(surname)	9	2	0	141	27	0	1
266252304016101376	#TemblorGt en el peor momento, cabal cuando me estaba bañando O.O worse time moment good cleanse bathe	2	1	1	66	13	1	1
266627224445263873	Suman 52 los muertos y 1.2 millones de afectados por terremoto en Guatemala | Siempre! http://t.co/iFj1SbBb rice_cake Suman_(food) dead slain large_integer million composite_number integer geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean album Siempre_(Magneto_album)	6	2	0	107	19	0	1
268229540847943680	RT @wikisismos: AHORA - #Sismo de M 5.1, 132km S of Masset, Canada http://t.co/r5Wva20j #jishin #quake geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography North_American_country Canada nation Maritime_boundary Dominion Commonwealth_realm country video_game Quake_(video_game) Shooter_game	12	2	0	102	19	3	0
266895374684409857	RT @gnava72: AMIGOS HOY TENEMOS que ayudar a los hermanos que sufrieron el terremoto en GUATEMALA apolla a los centros de acopio en tu c ... person friend album Hoy_(álbum_de_OV7) finance back relative sibling kinship perceive hurt geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean point midpoint Point_(geometry) production Centros_de_acopio	10	3	1	140	25	0	1
266224659341639680	RT @CajaVacia_: Tranquilos, no se preocupen por el temblor... es Goku entrenando para su regreso en el 2013. #TemblorGT http://t.co/NwGGAs7E worry motion quiver comprise develop condition arrival homecoming	8	3	1	140	23	1	1
266222126007197696	Strong tremor felt in Guatemala City, El Salvador: GUATEMALA CITY (Reuters) - A strong earthquake shook building... http://t.co/UMauuZrS earthquake tremor feel national_capital Guatemala_City city_with_millions_of_inhabitants capital City provincial_capital municipality metropolis urban_area City angular_position altitude Celestial_coordinate_system Central_American_country El_Salvador nation country Central_American_country El_Salvador nation country national_capital Guatemala_City city_with_millions_of_inhabitants capital City provincial_capital municipality metropolis urban_area City division Reuters company news_agency strong earthquake Richter_scale graduated_table logarithmic_scale geology Earth energy Seismic_scale measure_(mathematics) Ordinalskala Intervallskala force science geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography move shake create build	9	3	0	136	20	0	1
267337580184494080	@Felipe_Pelaez venga a darse una vuelta por #Guatemala hermano... arrive arrival homecoming female_sibling sister	4	1	0	65	9	1	0
266280611365408768	RT @RodriguezPancho: Mucha Fuerza para  #Guatemala #ElSalvador #México network RT_(TV_network) television_station autonomous_non-commercial_organization channel physical_phenomenon force physical_quantity	9	0	0	71	9	3	0
266379798258016257	RT @prensa_libre: #BVoluntarios reportan incendio a inmediaciones del Hospital de #SanMarcos. press free_press inform describe fire conflagration fire event_(philosophy) section neighbourhood Ortsteil settlement human_geographic_territorial_entity community health_facility hospital institution health_facility	7	1	0	93	11	2	0
266357065121943552	RT @SinEmbargoMX: La OEA envía sus condolencias a Guatemala por víctimas del terremoto http://t.co/ADiltif3 global_organization Organization_of_American_States International_organization transfer mail acknowledgment condolence expression Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean unfortunate victim geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	6	2	0	109	19	0	1
272523086270693376	#Guatemala Italy: More than 350 African migrants intercepted off Italy http://t.co/XEp5LOWG #crisismanagement European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state difference inequality person African taxon Catopsilia_florella butterfly traveler migrant eavesdrop intercept European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state Process_(engineering) Crisis_management	7	1	0	109	15	2	0
266236386632417281	RT @radioyskl: Reporta La Red de Guatemala Fue afectada la ciudad de San Marcos por el fuerte sismo http://t.co/JjG43Zaj  http://t.co/l ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel scheme network settlement City settlement Ciudad_de_San_Marcos person saint deity framework frame strong	10	1	0	139	26	0	1
271031843422351360	@ASOT600CA: Quienes iran a Steve Aoki y Emma hewitt? #guatemala \©/	7	1	1	68	10	1	0
266256703832588288	RT @24HorasTVN: Impactantes imágenes de destrozos tras #sismo 7,4 #Richter en #Guatemala. FOTOS: http://t.co/NJMaSxuQ representation image Artifact_(error) devastation wrecking nursing Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean representation photograph work_of_art image	10	0	0	118	19	3	1
268266719179583488	#Temblor♨ M 4.4, 1km WSW of Delianuova, Italy http://t.co/fsku8L1q #Earthquake #Sismo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography compass_point west_southwest cartography unit_of_angle comune Delianuova European_country Italy nation country member_state_of_the_United_Nations member_state_of_the_Council_of_Europe social_state Member_state_of_the_European_Union Parliamentary_republic unitary_state geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography	9	1	0	87	15	3	0
265845007729192960	La agrupación guatemalteca el @Tambordlatribu anunció presentaciones en Estados Unidos y México #Guatemala activity grouping inform announce ceremony presentation republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic album Unidos	7	1	1	109	15	1	0
266224785179168768	RT @EJerezESPN: Me dicen que el temblor también se sintió en Guatemala y Honduras. #Solidaridad con todos. utter say geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive feel Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean republic Honduras Central_American_country nation country municipality Solidaridad,_Quintana_Roo Municipalities_of_Brazil	6	2	4	108	18	1	1
266515446243684352	Al menos 48 muertos por fuerte sismo en Guatemala: El gobierno de Guatemala declaró la alerta roja tras el sismo... http://t.co/0ZUApj2q least person deceased strong social_control governance policy political_organisation System institution assert allege disaster Alerta Alerta_roja red	7	2	0	137	24	0	1
266270557606125569	#TopStories:  Strong quake off Guatemala kills 8, felt in Mexico City - Reuters http://t.co/a6keYjdo #MixAlotDjz City Strong,_Arkansas geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography be kill be feel national_capital Mexico_City City city_with_millions_of_inhabitants capital provincial_capital federal_district settlement City settlement division Reuters company news_agency	7	2	0	112	17	2	1
267760181482500097	RT @CNNMex: ÚLTIMA HORA: Un sismo de 6.2 grados Richter cimbra Guatemala  http://t.co/X157c5p3 time standard_time geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	5	3	0	95	17	0	1
272572008645132288	#Sismo 4,1 . 4km al O de Valparaiso. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography port Valparaiso metropolis municipality City commune_of_Chile	3	1	0	36	8	1	0
266859278499995648	DEPORTES: goool  salomónico! amplían el marcador. #Guatemala 2-3 #IslasSalomón. Restan 11:10 por jugar. Segundo tiempo. @MLorenzo_td recreation athletics exercise individual_sport Olympic_sport activity type_of_sport System increase blow_up board scoreboard signboard act play attribute time scalar term entity dimension measure_(mathematics)	7	4	0	135	21	2	0
265889370882580480	Se pudrió todo @cobreloa @hmarambi Palos es baja contra #sanmarcos y @Juegoypasion dice que Contreras se lesionó y jugará Acevedo. #cobreloa playing_card suit Category_of_being unfasten unbend utter say hurt injure act play	8	4	3	143	21	2	0
266226622305288193	El sismo de 7.5 Grados que ocurrió en Guatemala ha Producido daños materiales casas desplomadas según los Medios. #Caracas #Maracaibo #Peru accolade academic_degree qualification diploma become occur be change damage material building house home Structure residential_building decrease break instrumentality transport motion technology geography logistics movement people material national_capital Caracas city_with_millions_of_inhabitants City settlement provincial_capital World's_largest_cities port Maracaibo metropolis city_with_millions_of_inhabitants City municipality republic Peru South_American_country nation country	13	1	1	142	24	3	1
267841609691967488	#Sismo M 4.7, offshore Guatemala: November 12, 2012 03:31:17 GMT http://t.co/d9fLZf2J offshore Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean month November Gregorian_calendar_month Ou_Nederlandse_maandname day November_12	6	0	0	85	17	1	1
272511417746350080	#ClimaGT A las 19 hrs. en la Ciudad de #Guatemala se registra una temperatura de 14 grados. Se aprecian algunas nubes y viento a 7.2 m/s settlement City settlement national_capital Guatemala_City city_with_millions_of_inhabitants capital City provincial_capital save enter fundamental_measure temperature physical_property function_of_state physical_quantity state_variable angular_unit degree unit_of_angle consider value atmospheric_phenomenon cloud mass crystal weather wind atmosphere Earth climate nature motion flow rapper	10	2	2	136	28	2	0
266366972067987458	RT @Radio13Noticias: Expresa El Salvador condolencias por víctimas de sismo en Guatemala http://t.co/UxwJOkag Central_American_country El_Salvador nation country acknowledgment condolence expression unfortunate victim	6	2	0	110	17	0	1
269888128041508864	The Maya http://t.co/94utuStG Not only in #Mexico but in Central America: #ElSalvador #Honduras #Guatemala American_Indian Mayan clan American-Indian_language phylum civilization isthmus Central_America Geographical_feature continent region republic Honduras Central_American_country nation country	10	1	0	106	17	4	0
265818847867707392	#Guatemala : La plus ancienne tombe #Maya a été découverte http://t.co/LhOS8uD8 increasingly old displace drop American_Indian Mayan clan American-Indian_language phylum civilization comprise	3	1	0	82	14	2	0
266928174141693952	#Temblor♨ M 5.3, 27km NW of Labuhankananga, Indonesia http://t.co/chbjixqa #Earthquake #Sismo	0	0	0	95	15	3	0
267409659294523392	61 km al SE de Copiapó http://t.co/t93IxCUV #Terremoto #Temblor  #sismos #chile #sismo metric_linear_unit kilometre Unit_of_length Military_slang geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography motion quiver South_American_country Chile nation country	10	1	1	87	15	5	0
266363352387829761	RT @AristeguiOnline: Destacamos. 39 muertos y 155 heridos deja sismo de 7.2 grados en Guatemala http://t.co/uendh2wR dead slain damage wound injury leave accolade academic_degree qualification diploma Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean	8	1	0	116	20	0	1
268438199112708097	RT @CIVgt: Ministro de Comunicaciones @ASinibaldi coordina trabajos de limpieza y demolición en #SanMarcos. @ottoperezmolina http://t.co ... executive minister politician act communication behavior meet coordinate activity job labour Expressão_idiomática hypothesis improvement cleansing construction demolition waste building	7	1	0	141	19	1	1
266223845659250689	Un sismo de 7,5 grados en la escala de Richter se registró en Guatemala. El movimiento sísmico también se sintió en México. valuation grade criterion graduated_table earthquake Richter_scale graduated_table logarithmic_scale geology Earth energy Seismic_scale measure_(mathematics) Ordinalskala Intervallskala force science last_name Richter_(surname) save enter happening motion event_(philosophy) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive feel	7	2	2	128	26	0	1
